@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
3,22,2220.992701,2199.298182,150.966435,2119,2445,2099,3.945055,26.318061,321,1.494856,318,0.007326,0.001946,0.366168,1357811455.999999,1330966735.000001,748.393577,766.314691,36.493744,772.51,782.71,693.42,1.41989,7.284757,82.21,1.508823,77.22,0.014652,0.001946,0.411041,153829046.6722,161950803.4198,0,92,0,0,0,0,0,0,0,0,182,0,0,0,0,0,1.930675,0.976569,5.831191,2.268077,18.70324,-18.54316,6.667348,5.131065,29.00904,3.316424,7.540763,0.530612,0.001946,3.56353,11096.434335,8572.508301,0,295,0,0,0,0,0,0,3
3,22,2123.644689,2220.992701,20.077839,2119,2213,2103,2.661765,8.933721,88,13.306333,11,0.088235,0.001946,0.401867,1231303275.000002,1357811455.999999,775.980256,748.393577,2.886804,775.49,796.84,767.11,0.73625,2.220296,18.85,12.694842,3.44,0.073529,0.001946,0.401867,164387949.5763,153829046.6722,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,825.346198,1.930675,14185.816033,0.736011,244062.8,-15.0791,1660.932703,20061.227297,244071.03531,294.003294,7.380158,0.00678,0.431907,3.830047,59566660192.010976,11096.434335,0,295,0,0,0,1,0,0,3
3,22,2226.414545,2123.644689,149.276781,2129,2458,2107,5.233577,24.865429,321,1.62113,320,0.007299,0.001946,0.382273,1369259170.000002,1231303275.000002,748.448145,775.980256,36.565313,769.51,852.75,628.18,3.172007,12.915379,82.14,2.285256,73.4275,0.007299,0.001946,0.408256,154414366.3256,164387949.5763,0,87,0,0,0,0,0,0,0,0,188,0,0,0,0,0,1.677576,825.346198,5.907636,1.710446,18.13894,-14.79695,6.646885,5.089131,25.09928,2.832728,8.135157,0.525084,0.001946,3.231002,11279.427666,59566660192.010976,0,300,0,0,0,0,0,0,3
3,22,2288.641577,2226.414545,677.781114,1943,3766,1821,18.392086,142.223908,1863,3.757398,276,0.007194,0.001946,0.441371,1589078247,1369259170.000002,835.089427,748.448145,136.789535,785.57,1315,705.02,5.455396,39.441817,528.92,4.244203,21.4275,0.007194,0.001946,0.356431,199769206.4861,154414366.3256,0,16,47,0,2,0,0,0,0,0,214,0,0,0,0,0,2.412421,1.677576,5.485122,2.36635,20.8386,-11.97051,6.366687,4.63851,25.332334,3.253455,7.019566,0.518644,0.001946,3.223608,10598.190407,11279.427666,0,296,0,0,0,0,0,0,3
3,22,1918.336957,2288.641577,137.171607,1845,2184,1821,3.52,20.341307,328,2.609292,34,0.003636,0.001946,0.369271,1020859017.000001,1589078247,765.43663,835.089427,30.109545,781.08,795.68,705.97,1.091345,5.318531,73.96,2.667022,3.93,0.003636,0.001946,0.369599,161955843.7063,199769206.4861,0,58,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0.581672,2.412421,5.437269,0.357904,18.41244,-18.01008,5.824383,4.453476,22.663178,3.288626,7.842417,0.459459,0.003891,3.673634,8851.399885,10598.190407,0,297,0,0,0,0,0,0,3
3,22,1967.890909,1918.336957,201.118231,1849,2344,1828,4.594891,20.98264,312,2.33074,168,0.00365,0.001946,0.411041,1076046424,1020859017.000001,760.086836,765.43663,37.554128,780.26,824.1,691.95,2.369416,8.596893,69.86,2.39205,17.105,0.00365,0.001946,0.376048,159262725.2982,161955843.7063,0,67,0,0,0,0,0,0,0,0,208,0,0,0,0,0,1.960085,0.581672,6.092351,1.709509,23.05738,-16.57751,6.715186,5.309841,28.98077,3.212492,8.010506,0.506757,0.003891,3.772708,12127.608463,8851.399885,0,297,0,0,0,0,0,0,3
3,22,2065.563636,1967.890909,323.995413,1967,3327,1945,13.835766,107.522374,1363,13.066576,19.75,0.010949,0.001946,0.469456,1202064722,1076046424,763.697091,760.086836,28.292841,764.9,981.96,662.43,3.563759,20.198526,216.97,29.118562,8.31,0.025547,0.001946,0.382273,160608475.6852,159262725.2982,0,31,2,0,0,0,0,0,0,0,242,0,0,0,0,0,1.629375,1.960085,6.151711,1.748764,18.20513,-18.08265,6.604413,5.232505,27.065321,2.716486,9.460022,0.447811,0.001946,3.131479,12030.681699,12127.608463,0,298,0,0,0,0,0,0,3
3,22,2058.436823,2065.563636,152.250915,1963,2306,1940,4.663043,24.622655,319,1.724751,323,0.007246,0.001946,0.327782,1180091691.000001,1202064722,746.17852,763.697091,35.534036,766.61,837.77,690.47,1.493152,8.359079,74.58,1.834663,76.1575,0.007246,0.001946,0.369271,154577216.5257,160608475.6852,0,84,0,0,0,0,0,0,0,0,193,0,0,0,0,0,2.060484,1.629375,5.439878,2.046526,17.882,-12.9145,6.009586,4.352355,20.068309,2.890696,7.390595,0.461279,0.001946,2.755169,10054.092414,12030.681699,0,298,0,0,0,0,0,0,3
3,23,1956.464029,2058.436823,10.264576,1955,1992,1938,2.350181,6.195789,41,5.182191,9,0.104693,0.001946,0.364407,1064144101,1180091691.000001,766.060396,746.17852,3.875772,766.8,773.02,733.47,0.979458,3.710884,31.24,26.979676,4.34,0.075812,0.001946,0.364407,163148052.2789,154577216.5257,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,1.695284,2.060484,5.700454,1.469685,18.99019,-11.99881,6.368168,4.942868,23.042292,2.917002,7.746359,0.494949,0.003891,3.991632,10507.51688,10054.092414,0,298,0,0,0,0,0,0,3
3,23,2059.74359,1956.464029,150.87607,1959,2292,1937,4.933824,24.510921,330,1.570808,319,0.007353,0.001946,0.356431,1164406114.000002,1064144101,742.510293,766.060396,34.787883,762.05,827.83,621.98,2.476949,10.417079,69.41,2.085566,72.33,0.007353,0.001946,0.430612,150839952.6525,163148052.2789,0,88,0,0,0,0,0,0,0,0,185,0,0,0,0,0,1.746852,1.695284,5.210825,1.826842,21.64339,-13.06546,5.730808,4.165229,21.683661,3.417936,7.068886,0.47651,0.001946,3.715766,9003.900775,10507.51688,0,299,0,0,0,0,0,0,3
3,23,2838.707143,2059.74359,868.161643,2495,4602,1954,50.218638,167.679161,1652,2.47626,858.5,0.021505,0.001946,0.33407,2466595902.000003,1164406114.000002,998.131143,742.510293,182.240103,996.24,1423.5,766.61,19.860968,70.26916,624.54,2.041447,378.07,0.064516,0.001946,0.299335,288220413.886,150839952.6525,0,16,143,0,15,0,0,0,0,0,106,0,0,0,0,0,686.117265,1.746852,11764.66852,2.342271,202409.3,-12.61893,1378.39573,16637.52609,202418.392513,294.003271,7.065878,0.00678,0.163424,3.784068,40969534532.07864,9003.900775,0,295,0,0,0,1,0,0,3
3,23,2421.41637,2838.707143,516.930495,2161,4108,1974,34.060714,157.260234,1636,6.646192,464,0.035714,0.001946,0.376048,1722396082.000003,2466595902.000003,824.144947,998.131143,68.598116,846.04,1176.5,729.88,7.364036,36.227216,308.76,10.180009,97.8025,0.017857,0.001946,0.369271,192176981.3621,288220413.886,0,89,4,0,0,0,0,0,0,0,188,0,0,0,0,0,10.016775,686.117265,17.501918,4.467515,75.94043,-11.5471,8.238998,8.780405,77.172637,4.971089,10.219612,0.200669,0.001946,2.007045,121689.555083,40969534532.07864,0,300,0,0,0,0,0,0,3
3,23,2137.088889,2421.41637,173.847302,2085,3082,2048,21.69145,104.044218,966,16.317951,34,0.02974,0.001946,0.39937,1241260164,1722396082.000003,878.230889,824.144947,58.84608,863.36,1523.9,847.17,10.658401,60.299627,676.39,61.904303,27.77,0.026022,0.001946,0.384428,209179673.091,192176981.3621,0,0,5,0,1,0,0,0,0,0,264,0,0,0,0,0,2.494584,10.016775,7.508328,2.464965,74.46931,-12.12586,6.509198,5.848728,61.61509,35.559913,7.612574,0.469388,0.001946,3.341266,18410.016306,121689.555083,0,295,0,0,0,0,0,0,3
3,23,2066.111913,2137.088889,235.199542,1973,3059,1944,21.778986,109.237881,1083,11.067226,107,0.028986,0.001946,0.493368,1197730703,1241260164,850.151372,878.230889,53.45251,831.09,1287.6,786.93,7.611341,42.577474,460.5,35.532177,43.73,0.028986,0.001946,0.406177,200992366.4887,209179673.091,0,0,5,0,2,0,0,0,0,0,270,0,0,0,0,0,14.272191,2.494584,20.776124,5.367006,92.44092,-17.68993,7.675842,8.907384,87.59244,3.847185,34.125579,0.040404,0.001946,1.792811,188900.489604,18410.016306,0,298,0,0,0,0,0,0,3
3,23,2452.098901,2066.111913,251.53045,2387,3283,2054,41.727941,151.23106,1162,4.56999,56,0.055147,0.001946,0.384176,1658700181.000001,1197730703,906.683773,850.151372,83.304245,870.87,1232.1,399.85,16.058199,65.884644,582.37,12.010457,57.765,0.066176,0.001946,0.411649,226314172.1175,200992366.4887,0,1,30,0,5,0,1,0,0,0,236,0,0,0,0,0,1.802323,14.272191,6.273178,1.715282,38.21677,-13.28332,5.905812,4.410116,25.13641,8.251086,7.299713,0.450847,0.007782,3.646324,12570.582162,188900.489604,0,296,0,0,0,0,0,0,3
3,23,2600.707407,2452.098901,311.770003,2424,3485,2363,26.033457,112.533224,953,3.575174,496,0.026022,0.001946,0.408256,1852340279,1658700181.000001,919.381481,906.683773,114.381532,865.23,1353.6,0,19.035539,92.06244,884.46,18.309654,110.74,0.018587,0.001946,0.451765,231740186.5926,226314172.1175,0,8,69,0,3,0,0,0,0,0,189,0,0,0,1,0,0.48628,1.802323,5.606828,0.478252,15.03217,-17.94276,6.284372,5.042868,31.85966,3.002742,7.314654,0.5,0.293774,3.972606,9375.441997,12570.582162,0,297,0,0,0,0,0,0,3
3,23,2450.440433,2600.707407,178.789349,2399,3102,2308,13.800725,67.45288,562,7.284339,36,0.018116,0.001946,0.419017,1672112868.000002,1852340279,874.766968,919.381481,94.771253,853.45,1940.4,796.63,11.976558,93.412347,1094.24,60.115124,14.83,0.025362,0.001946,0.419017,214444096.4865,231740186.5926,0,0,28,0,0,0,0,0,0,0,248,0,1,0,0,0,1.421851,0.48628,5.492836,2.111733,17.45432,-15.41659,5.927891,4.523105,20.881163,3.078686,7.07264,0.449324,0.003891,3.181866,9531.121112,9375.441997,0,297,0,0,0,0,0,0,3
3,23,2597.312727,2450.440433,401.060743,2491,3865,2283,15.930657,118.689605,1359,8.721919,48,0.014599,0.001946,0.349174,1899232009.000003,1672112868.000002,822.421091,874.766968,29.605266,817.72,1036,796.31,2.587774,18.641202,220.93,39.927405,7.5775,0.021898,0.001946,0.38691,186243677.223,214444096.4865,0,25,4,0,0,0,0,0,0,0,246,0,0,0,0,0,10.242206,1.421851,17.913319,3.687092,61.39622,-15.66357,7.522094,5.733003,31.30729,3.269958,12.316126,0.10101,0.001946,1.331836,126564.46193,9531.121112,0,298,0,0,0,0,0,0,3
3,23,2478.514706,2597.312727,21.076555,2481,2513,2403,2.778598,6.752974,59,6.986566,11,0.099631,0.001946,0.384428,1671025944.000003,1899232009.000003,810.286985,822.421091,8.275597,812.46,826.36,781.87,0.734133,2.199454,22.28,7.860387,2.98,0.02583,0.001946,0.384428,178604239.172,186243677.223,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0.834467,10.242206,4.840392,0.318645,19.63929,-10.51752,4.954369,4.047452,23.263128,3.666452,6.414106,0.461279,0.001946,3.585088,7166.038797,126564.46193,0,298,0,0,0,0,0,0,3
3,23,2931.786765,2478.514706,646.65288,2491,3896,2392,12.210332,67.341446,698,1.430114,1395,0.00369,0.001946,0.442733,2451262974.000002,1671025944.000003,820.369338,810.286985,34.946066,815.21,1071.2,740.21,5.373469,28.00689,257.79,28.59882,36.68,0.0369,0.001946,0.384428,183388544.162,178604239.172,0,94,5,0,0,0,0,0,0,0,173,0,0,0,0,0,9.547621,0.834467,18.48402,2.272776,62.96254,-14.05445,6.93058,5.940395,43.47617,3.146003,13.794903,0.06734,0.001946,1.327581,128637.528439,7166.038797,0,298,0,0,0,0,0,0,3
4,0,3461.025271,0,265.51576,3405,4572,3133,14.543478,104.502953,1369,6.235978,488,0.01087,0.001946,0.392079,3337556389.999999,0,821.1087,0,56.617103,814.23,1123.4,537.54,5.938949,43.299519,585.86,23.962334,36.0575,0.021739,0.001946,0.350308,187643517.8815,0,0,268,5,0,0,0,4,0,0,0,0,0,0,0,0,0,54.04908,0,39.205973,73.349675,111.645,-13.19268,8.839483,8.392954,89.085965,1.589993,80.748223,0.010169,0.001946,0.421801,1318152.653125,0,0,296,0,0,0,0,0,0,3
4,0,3143,3461.025271,14.674158,3141,3181,3111,2.287273,5.421741,32,2.715091,21.5,0.065455,0.001946,0.364407,2726511140,3337556389.999999,802.145471,821.1087,5.109937,803.985,811.34,792.94,0.546145,1.368409,10.01,1.867926,9.13,0.025455,0.001946,0.364407,177595891.0915,187643517.8815,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.580023,54.04908,10.605668,82.790065,111.5721,53.30764,8.674807,6.836777,32.3649,2.892989,14.703885,0.261017,0.001946,0.412627,2051741.886968,1318152.653125,0,296,0,0,0,0,0,0,3
4,0,1686.863971,3143,343.605702,1618,3146,1554,7.468635,84.273178,1382,16.839035,66.5,0.00369,0.001946,0.645197,805974317,2726511140,789.951397,802.145471,5.777152,790.41,799.37,767.96,0.565461,2.132563,27.26,9.318159,4.47,0.04059,0.001946,0.384428,169743357.7978,177595891.0915,0,14,0,0,0,0,0,0,0,0,258,0,0,0,0,0,80.614398,82.580023,10.867112,81.65296,102.7532,51.29819,9.835715,7.229819,34.59621,2.3549,15.870255,0.287162,0.001946,0.431491,1965064.15039,2051741.886968,0,297,0,0,0,0,0,0,3
4,0,1682.681319,1686.863971,374.780197,1570,2939,1554,11.875,109.938053,1359,10.009907,15.5,0.007353,0.001946,0.419972,811181856,805974317,795.852015,789.951397,18.18201,791.3,937.72,785.91,1.42489,11.003842,146.18,30.298611,3.36,0.014706,0.001946,0.406177,173002776.434,169743357.7978,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,83.644168,80.614398,9.298993,84.19367,104.9703,55.67542,9.585339,7.698606,34.41796,2.908501,11.702435,0.445946,0.001946,0.401867,2103510.501397,1965064.15039,0,297,0,0,0,0,0,0,3
4,0,1599.142857,1682.681319,16.540217,1604,1628,1558,2.294118,5.439527,30,3.416921,17,0.0625,0.001946,0.384428,698205814,811181856,796.868168,795.852015,4.090213,796.7,821.88,774.02,1.278015,3.892628,26.22,12.847985,3.9,0.110294,0.001946,0.401867,173359244.2013,173002776.434,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,94051.603223,83.644168,1620663.570186,174.4891,27977160,52.9516,188405.708564,2291924.287035,27976833.7047,296.003366,12.3195,0.006734,0.001946,1.931679,7.827214909077218E14,2103510.501397,0,297,0,0,0,0,1,0,3
4,0,1672.99262,1599.142857,156.805754,1646,2797,1593,10.944444,70.679395,714,41.162842,10,0.018519,0.001946,0.420731,765141839.000002,698205814,799.391513,796.868168,40.265447,797.34,1032.8,554.81,4.474704,31.749557,386.04,30.061125,4.13,0.085185,0.001946,0.4021,173614013.0244,173359244.2013,0,3,3,0,0,0,0,0,0,0,265,0,0,0,0,0,85.940998,94051.603223,55.697795,81.977,191.3466,-9.802812,9.211593,9.718496,106.09223,2.48097,25.526062,0.185811,0.001946,0.598876,3111863.330096,7.827214909077218E14,0,297,0,0,0,0,0,0,3
4,0,1815.59854,1672.99262,119.330824,1864,1963,1636,4.14652,12.32169,99,1.260134,243,0.003663,0.001946,0.382273,907100546.000001,765141839.000002,831.113431,799.391513,33.260881,824.85,878.89,761.56,1.046667,3.961318,38.64,1.670056,66.76,0.007326,0.001946,0.347849,189567388.628,173614013.0244,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,2.960664,85.940998,9.730507,1.80496,102.6873,-16.42935,7.08198,7.520886,77.09166,57.230586,7.974786,0.474747,0.001946,3.372365,30732.912192,3111863.330096,0,298,0,0,0,0,0,0,3
4,0,2459.032609,1815.59854,631.6234,1950,3998,1837,16.952727,113.69052,1411,1.60266,1108,0.003636,0.001946,0.39845,1778638950.999998,907100546.000001,843.74163,831.113431,39.356484,848.87,898.3,601.94,3.3204,18.848927,221.9,26.285421,34.6,0.029091,0.001946,0.364407,196910339.6641,189567388.628,0,96,0,0,0,0,5,0,0,0,175,0,0,0,0,0,11.139973,2.960664,18.44348,4.069755,65.92232,-12.85206,6.972386,6.454242,46.10715,2.927104,14.968476,0.081911,0.003891,1.571022,136152.562179,30732.912192,0,294,0,0,0,0,0,0,3
4,0,2959.813187,2459.032609,37.530354,2952,3213,2908,4.227941,18.180711,194,9.170852,66,0.018382,0.001946,0.401867,2391998009.000003,1778638950.999998,788.1563,843.74163,37.878789,759.56,843.81,725.55,1.277904,6.202726,88.05,1.12247,72.62,0.003676,0.001946,0.401867,169975232.9047,196910339.6641,0,247,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2.759459,11.139973,8.30203,1.944169,51.28097,-13.45084,6.360606,5.042153,41.588678,12.930706,7.977772,0.47138,0.001946,3.005033,22739.493111,136152.562179,0,298,0,0,0,0,0,0,3
4,0,2937.215328,2959.813187,6.023244,2937,2954,2926,2.051282,4.429713,25,2.912241,9,0.14652,0.001946,0.406177,2363871988.999995,2391998009.000003,755.621496,788.1563,2.642425,756.16,766.56,751.89,0.593004,1.619014,10.43,6.081756,3.64,0.080586,0.001946,0.406177,156445999.9325,169975232.9047,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274.976908,2.759459,39167.67387,2.458905,675005.7,-15.03271,4566.674622,55390.791935,675017.83506,295.003367,7.317499,0.006757,0.001946,3.831024,455632705634.127168,22739.493111,0,296,0,0,0,0,0,1,3
4,0,3068.408759,2937.215328,373.39442,2950,4424,2898,12.717949,104.425798,1398,11.786175,92,0.007326,0.001946,0.465331,2617808839.999997,2363871988.999995,752.803029,755.621496,29.007452,753.785,1009.5,719.1,4.054908,24.46069,286.78,46.189574,10.83,0.07326,0.001946,0.408256,155508908.8271,156445999.9325,0,269,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1.622376,2274.976908,5.751964,1.783939,16.33793,-15.41755,6.00456,4.789536,23.116301,2.799909,8.086902,0.464883,0.003891,3.248095,10682.074241,455632705634.127168,0,300,0,0,0,0,0,0,3
4,0,2322.881481,3068.408759,701.602908,2322,3052,1610,6.754647,84.374074,1384,1.0005,1400,0.003717,0.001946,0.431491,1589274507.999999,2617808839.999997,707.906444,752.803029,45.419565,707.895,734.94,0,6.191933,61.056207,721.19,220.199369,28.35,0.011152,0.001946,0.4021,135860444.2298,155508908.8271,0,134,0,0,0,0,0,0,0,0,135,0,0,0,1,0,3.273248,1.622376,5.441426,3.289097,18.6644,-12.04674,6.227169,4.499477,21.760274,3.14208,7.201382,0.541096,0.001946,2.793121,11785.110193,10682.074241,0,293,0,0,0,0,0,0,3
4,1,1622.982014,2322.881481,8.06179,1622,1644,1604,2.245487,5.22026,28,3.172273,10,0.119134,0.001946,0.364407,732289635.000001,1589274507.999999,695.373849,707.906444,2.335462,695.33,708.51,687.17,0.605271,1.734227,15.03,6.699069,2.94,0.090253,0.001946,0.364407,134426962.4177,135860444.2298,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,2.456938,3.273248,5.597433,2.138944,16.717,-12.5175,6.364892,4.588618,22.618934,2.634311,8.405483,0.516892,0.001946,2.838403,11066.906752,11785.110193,0,297,0,0,0,0,0,0,3
4,1,1637.411111,1622.982014,46.356441,1616,1737,1596,3.167286,9.610604,109,3.040306,21,0.022305,0.001946,0.4021,724479149,732289635.000001,695.488222,695.373849,3.783491,694.76,712.4,671.7,1.043123,2.997634,28.55,9.223898,4.62,0.100372,0.001946,0.4021,130603894.8396,134426962.4177,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,2.583868,2.456938,5.392604,2.850387,16.94352,-10.33137,6.008484,4.54543,21.934287,2.608883,7.512219,0.517007,0.001946,2.82742,10519.102615,11066.906752,0,295,0,0,0,0,0,0,3
4,1,1626.380952,1637.411111,18.091107,1634,1665,1592,1.823529,4.429659,26,1.843167,34,0.003676,0.001946,0.394936,722205418.000001,724479149,700.28989,695.488222,6.924156,702.79,742.32,686.35,1.225662,5.018975,48.81,6.876795,11.52,0.040441,0.001946,0.401867,133893859.6908,130603894.8396,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,11.014548,2.583868,15.439293,6.31609,60.41999,-15.11909,6.636604,6.102553,48.289069,4.080334,10.429977,0.161074,0.001946,1.724884,107309.549463,10519.102615,0,299,0,0,0,0,0,0,3
4,1,1630.248201,1626.380952,48.402117,1642,1738,1564,3.086643,12.046697,142,1.413539,97,0.01083,0.001946,0.364407,739492103.000001,722205418.000001,694.84464,700.28989,12.840552,694.33,723.7,668.8,1.460397,4.533636,33.37,2.473673,15.23,0.025271,0.001946,0.364407,134266594.3113,133893859.6908,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,2.346319,11.014548,5.41576,2.104035,17.02483,-12.58704,6.034841,4.45521,23.255273,2.960769,6.710466,0.501672,0.001946,3.161734,10421.371403,107309.549463,0,300,0,0,0,0,0,0,3
4,1,1608.276978,1630.248201,383.131698,1479,2825,1450,12.703971,116.145925,1371,9.039061,38,0.00722,0.001946,0.457264,759723046.999999,739492103.000001,707.185252,694.84464,17.613437,708.765,754.42,662.18,1.591083,5.372582,42.55,4.490408,21.05,0.00722,0.001946,0.364407,139116787.1258,134266594.3113,0,25,0,0,0,0,0,0,0,0,253,0,0,0,0,0,-1232.201313,2.346319,21274.813679,2.102316,15.70982,-366641.2,2483.261612,30086.467057,366645.76098,295.003342,7.239639,0.006757,0.354086,3.278853,134425779397.456688,10421.371403,0,296,0,0,1,0,0,0,3
4,1,1435.514815,1608.276978,183.975465,1341,2571,1305,11.988848,89.116789,1146,22.474437,160,0.011152,0.001946,0.420731,565494587,759723046.999999,736.804148,707.185252,61.146762,760.62,1057.5,540.78,4.847509,36.752371,516.72,13.70536,73.88,0.011152,0.001946,0.419236,147583466.4766,139116787.1258,0,5,4,0,0,0,0,0,0,0,261,0,0,0,0,0,2.796982,-1232.201313,5.060181,2.814659,17.20563,-10.98023,5.87602,4.287104,21.16842,2.658871,7.213839,0.538721,0.001946,2.695459,9936.098622,134425779397.456688,0,298,0,0,0,0,0,0,3
4,1,1325.327273,1435.514815,9.680394,1323,1356,1310,2.138686,4.99477,29,4.280674,10,0.10219,0.001946,0.382273,483061081,565494587,760.646836,736.804148,5.116653,760.34,790.16,708.33,1.442847,5.460642,54.23,46.271351,4.55,0.109489,0.001946,0.382273,159117666.016,147583466.4766,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,3.487717,2.796982,5.093802,3.724277,17.03385,-12.11956,5.487544,4.220976,19.367861,2.780327,6.647404,0.452381,0.001946,2.360686,11216.794957,9936.098622,0,295,0,0,0,0,0,0,3
4,1,1303.633094,1325.327273,16.824704,1310,1324,1256,1.823105,4.650203,44,3.068023,14,0.043321,0.001946,0.364407,472528080.000001,483061081,748.881619,760.646836,3.926152,748.46,771.83,737.61,1.002852,3.045463,27.78,6.55557,5.36,0.075812,0.001946,0.364407,155913252.5797,159117666.016,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,2.118904,3.487717,5.457332,2.376284,16.35822,-12.4358,6.012382,4.32791,20.198865,2.819329,6.959117,0.503378,0.001946,3.29779,10149.068212,11216.794957,0,297,0,0,0,0,0,0,3
4,1,1160.229885,1303.633094,39.913378,1143,1278,1129,2.376923,6.619575,72,4.366246,13.25,0.003846,0.001946,0.314569,351755014,472528080.000001,725.65613,748.881619,12.569859,720.82,759.09,701.97,0.911462,3.660162,49.07,3.836773,6.6775,0.019231,0.001946,0.291996,137477630.2179,155913252.5797,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,2.528922,2.118904,5.38253,2.69203,18.00597,-13.37423,6.227442,4.735893,25.60499,3.443894,6.589025,0.52381,0.001946,3.061072,10404.315821,10149.068212,0,295,0,0,0,0,0,0,3
4,1,1139.99278,1160.229885,5.629885,1139,1152,1125,1.431159,3.44288,19,2.729507,7,0.097826,0.001946,0.364407,359993388,351755014,719.114729,725.65613,4.071588,719.96,751.06,706.93,0.739058,2.890974,31.14,17.974678,3.03,0.105072,0.001946,0.364407,143248475.7662,137477630.2179,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,3.523406,2.528922,5.395691,3.322438,18.66917,-11.15324,6.057589,4.333437,22.822252,2.935793,7.120431,0.47651,0.001946,2.296712,12387.72051,10404.315821,0,299,0,0,0,0,0,0,3
4,1,1143.182796,1139.99278,5.092553,1143,1155,1129,1.658273,3.57919,15,2.791688,6.75,0.125899,0.001946,0.341881,364623076,359993388,721.757455,719.114729,2.358218,721.69,731.04,704.63,0.66554,2.187132,26.41,14.353881,2.61,0.115108,0.001946,0.341881,145342082.9439,143248475.7662,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,2.837943,3.523406,5.685996,2.530881,21.19997,-12.29825,6.351664,4.770192,21.667014,2.950585,7.660462,0.469178,0.001946,2.81026,11800.318122,12387.72051,0,293,0,0,0,0,0,0,3
