@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster12 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
3,8,1585.092593,1592.8,4.362224,1585,1593,1578,1.528302,3.571273,14,2.2917,6,0.169811,0.015152,2.738094,135677009,139540960,769.22463,767.526182,4.893146,768.195,787.12,749.3,2.35283,5.247348,22.5,9.333174,5.5,0.132075,0.015152,2.738094,31953421.6371,32402200.674,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,1.69335,1.913424,4.754681,1.238919,13.41214,-8.298189,5.270383,4.218993,21.710329,2.680864,6.450335,0.526316,0.363636,3.726388,1454.909822,1726.155244,0,58,0,0,0,0,0,0,3
3,8,1588.854545,1585.092593,7.98011,1586,1604,1580,2.425926,5.88122,24,2.323096,11.75,0.111111,0.015152,2.735607,138848671,135677009,768.258909,769.22463,5.079836,767.17,774.49,738.88,1.993333,6.470236,35.16,21.486267,4.3025,0.12963,0.015152,2.810678,32463589.7824,31953421.6371,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.456863,1.69335,4.223415,3.087664,14.23946,-7.00075,4.154731,2.878545,12.232954,3.017414,5.172546,0.389831,0.090909,3.366712,1769.390913,1454.909822,0,60,0,0,0,0,0,0,3
3,8,1597.142857,1588.854545,11.163949,1600,1614,1580,4.6,8.682891,28,1.609515,22,0.2,0.015152,2.937484,142855312,138848671,771.491429,768.258909,9.975876,767.95,789.61,733.21,2.686727,7.687576,35.31,5.599074,11.495,0.054545,0.015152,2.931834,33336618.8596,32463589.7824,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,5.756959,3.456863,5.777715,4.248314,17.81961,-6.175868,5.477148,4.07286,17.11163,2.00304,9.421262,0.440678,0.060606,3.274382,3958.091672,1769.390913,0,60,0,0,0,0,0,0,3
3,8,1611.226415,1597.142857,7.064651,1610,1623,1601,2.25,5.250117,20,2.028031,13,0.153846,0.015152,2.643013,137593275,142855312,787.827358,771.491429,3.849821,787.35,795.94,782.08,0.678077,1.818691,7.51,3.177471,1.9725,0.038462,0.015152,2.582542,32896383.8779,33336618.8596,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,3.258644,5.756959,4.980865,3.44207,14.91034,-11.05386,5.890873,4.138052,16.443182,3.859309,5.546645,0.559322,0.242424,3.882024,2100.857782,3958.091672,0,60,0,0,0,0,0,0,3
3,8,1614.071429,1611.226415,8.431234,1614.5,1626,1595,2.309091,5.653163,26,2.54016,11,0.127273,0.015152,2.838323,145896598,137593275,791.436429,787.827358,12.026798,790.95,806.34,731.37,3.522545,10.15611,55.22,12.04028,15.165,0.054545,0.015152,2.920442,35084766.1596,32896383.8779,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4.119189,3.258644,5.621163,4.288224,15.22601,-10.89684,6.003989,5.171681,19.670427,3.038913,7.848879,0.576271,0.030303,3.866706,2882.314284,2100.857782,0,60,0,0,0,0,0,0,3
3,8,1607.454545,1614.071429,11.640953,1609,1630,1589,4.592593,9.391925,41,2.340265,16.75,0.166667,0.015152,2.759655,142122374,145896598,789.727091,791.436429,7.599888,786.12,803.62,782.07,1.187593,3.178447,16.4,2.071793,14.16,0.074074,0.015152,2.759655,34304907.2441,35084766.1596,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.10434,4.119189,5.715735,3.186821,19.59437,-9.835889,5.943034,4.895791,19.278849,3.541796,6.826283,0.389831,0.272727,3.524377,2938.244759,2882.314284,0,60,0,0,0,0,0,0,3
3,8,1758.418182,1607.454545,284.925246,1735,2626,1592,38.611111,183.347327,1033,8.150368,141.5,0.055556,0.015152,2.622807,174445747,142122374,853.878727,789.727091,230.714005,781.39,1576.7,776.37,30.048704,151.976672,798.32,9.095248,4.3,0.037037,0.015152,2.602204,42975351.8601,34304907.2441,0,0,0,0,5,0,0,0,0,0,0,50,0,0,0,0,0,4.185227,4.10434,4.822781,3.856005,18.96593,-6.3742,5.526127,4.247654,16.014891,3.91643,6.23627,0.535714,0.409091,3.777495,2300.935297,2938.244759,0,57,0,0,0,0,0,0,3
3,8,1743.527273,1758.418182,6.268246,1745,1760,1726,3.092593,6.201852,24,3.82342,10,0.222222,0.015152,2.773883,167195926,174445747,782.942727,853.878727,3.832756,783.29,792.02,777.41,1.332222,2.813286,14.26,2.147118,5.11,0.092593,0.015152,2.798565,33715755.5413,42975351.8601,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,5.520688,4.185227,5.267716,5.390708,19.20219,-5.272706,6.449235,4.787834,24.395683,3.058617,7.161487,0.610169,0.030303,3.566408,3465.86088,2300.935297,0,60,0,0,0,0,0,0,3
3,8,1745.678571,1743.527273,11.550847,1745,1767,1721,3.709091,8.118732,38,2.626724,16,0.145455,0.015152,2.90331,170661384,167195926,783.86375,782.942727,4.472172,784.035,795.4,773.97,1.208545,2.616,11.26,3.497099,3.475,0.054545,0.015152,2.948461,34409873.2175,33715755.5413,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1.922976,5.520688,4.665418,1.259273,13.77321,-11.13609,4.866886,3.560938,14.165563,3.623671,5.942034,0.389831,0.015152,3.683136,1506.0714,3465.86088,0,60,0,0,0,0,0,0,3
3,8,1740.909091,1745.678571,10.500922,1739,1758,1721,3.240741,6.832042,28,2.015023,17,0.148148,0.015152,2.798565,166698000,170661384,784.575091,783.86375,5.113307,785.56,789.23,749.94,1.888889,6.782968,38.47,39.768523,2.7375,0.166667,0.015152,2.798565,33857105.9091,34409873.2175,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.616859,1.922976,4.570033,3.46326,11.80768,-6.139272,4.846804,3.449298,12.633598,2.081,7.674421,0.5,0.030303,3.655616,1615.370747,1506.0714,0,59,0,0,0,0,0,0,3
3,8,1733.981818,1740.909091,9.350165,1732,1748,1719,3.444444,6.580895,22,1.718587,16,0.185185,0.015152,2.810678,165372833,166698000,788.387455,784.575091,4.563302,789.01,795.18,780.97,1.52037,3.212484,12.01,1.935107,6.36,0.12963,0.015152,2.810678,34186637.2977,33857105.9091,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.544315,2.616859,5.045332,3.266751,15.82258,-10.5083,5.698329,4.588601,17.829891,3.5648,5.608518,0.423729,0.227273,3.843116,2255.597431,1615.370747,0,60,0,0,0,0,0,0,3
3,8,1729.482143,1733.981818,9.125371,1728,1749,1718,2.327273,6.686234,29,2.88948,9.5,0.127273,0.015152,2.90331,167506655,165372833,787.035893,788.387455,3.73071,785.8,794.51,780.97,1.006545,2.230749,8.71,2.657821,3.37,0.145455,0.015152,2.90331,34688593.3131,34186637.2977,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4.457017,3.544315,4.377103,4.388773,15.19376,-5.431464,5.142311,4.350006,19.287202,3.101302,4.526643,0.627119,0.333333,3.625786,2322.282955,2255.597431,0,60,0,0,0,0,0,0,3
3,8,1777.854545,1729.482143,37.330068,1796,1812,1711,4.240741,13.437395,92,1.798793,67,0.018519,0.015152,2.708896,173917424,167506655,784.379091,787.035893,2.251009,784.43,789.85,780.76,0.793333,1.616752,5.48,3.283708,3.32,0.166667,0.015152,2.773883,33839054.3243,34688593.3131,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,6.13281,4.457017,5.010235,6.6129,16.68957,-6.297524,5.751041,4.628182,19.012732,2.921423,6.494715,0.525424,0.333333,3.613588,3737.726326,2322.282955,0,60,0,0,0,0,0,0,3
3,8,1803.773585,1777.854545,5.510973,1803,1819,1796,1.480769,3.643368,17,5.0693,4,0.115385,0.015152,2.643013,172442334,173917424,784.714717,784.379091,2.370104,783.8,789.02,782.07,0.663846,1.606536,6.53,2.344135,2.29,0.134615,0.015152,2.637993,32636483.018,33839054.3243,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,4.30162,6.13281,5.144567,4.38916,18.73819,-6.731036,6.250665,4.614158,19.092305,3.012304,7.361446,0.578947,0.454545,3.420941,2581.822528,3737.726326,0,58,0,0,0,0,0,0,3
3,8,1807.563636,1803.773585,8.292709,1806,1827,1795,1.5,3.591132,21,3.263925,7.75,0.092593,0.015152,2.735607,179704460,172442334,799.093273,784.714717,7.438742,803.66,806.32,786.93,0.756667,2.486257,16.87,1.582922,15.31,0.018519,0.015152,2.810678,35123241.3025,32636483.018,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.621166,4.30162,4.129977,3.149248,11.49506,-11.06111,4.681216,4.084795,22.55617,3.944806,5.314565,0.508475,0.378788,3.851385,1418.576537,2581.822528,0,60,0,0,0,0,0,0,3
3,8,1814.181818,1807.563636,9.110618,1812,1835,1802,3.481481,7.016801,25,2.774574,14,0.185185,0.015152,2.810678,181023544,179704460,805.443455,799.093273,1.625702,805.22,808.56,801.84,0.500741,0.982271,3.64,2.649142,2.59,0.092593,0.015152,2.798565,35680796.4329,35123241.3025,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,3.577956,2.621166,4.351571,3.818686,12.95199,-7.322529,4.512704,3.60606,14.920856,3.229678,5.117715,0.423729,0.227273,3.952794,1885.339944,1418.576537,0,60,0,0,0,0,0,0,3
3,8,1814.703704,1814.181818,8.46219,1817,1829,1792,3.075472,5.703741,20,2.558178,11,0.150943,0.015152,2.738094,177833870,181023544,802.158148,805.443455,4.377798,804.16,806.75,791.47,0.966792,2.328754,11.66,2.620063,3.59,0.09434,0.015152,2.738094,34747731.2618,35680796.4329,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4.367039,3.577956,5.779408,4.429097,24.52946,-5.157226,6.894102,5.547986,28.7025,3.902443,8.878266,0.542373,0.409091,3.374481,3114.953382,1885.339944,0,60,0,0,0,0,0,0,3
3,8,1804.185185,1814.703704,7.182458,1804,1817,1787,2.471698,5.51433,25,2.75909,9,0.113208,0.015152,2.738094,175777280,177833870,799.524815,802.158148,3.624706,799.37,804.16,780.25,1.149623,3.107004,17.42,15.894912,4.31,0.113208,0.015152,2.738094,34519652.5334,34747731.2618,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.523334,4.367039,5.251638,2.756147,12.91512,-7.756322,6.490826,4.540541,19.845059,2.28692,7.599236,0.576271,0.469697,3.882026,2009.235296,3114.953382,0,60,0,0,0,0,0,0,3
3,8,1802.6,1804.185185,8.191233,1803,1819,1790,2.703704,5.774471,22,2.245376,13.25,0.148148,0.015152,2.735607,178718795,175777280,796.696545,799.524815,4.917906,795.63,826.39,792.14,1.804815,6.023641,31.61,25.273916,4.16,0.148148,0.015152,2.810678,34911202.2377,34519652.5334,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.385177,2.523334,6.402443,1.614523,17.20964,-10.98563,6.728396,5.210856,25.79439,2.886364,7.599876,0.491525,0.106061,3.627599,2759.829736,2009.235296,0,60,0,0,0,0,0,0,3
3,8,1805.351852,1802.6,9.267833,1805,1820,1794,3.396226,6.839758,23,1.523447,19,0.150943,0.015152,2.738094,176006499,178718795,796.837593,796.696545,1.859394,796.89,801.41,794.02,0.573962,1.193035,4.73,2.618528,2.9,0.150943,0.015152,2.738094,34287491.2837,34911202.2377,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.556878,2.385177,5.684566,2.993038,21.62053,-7.128303,5.964752,4.404737,22.841327,3.238329,8.880461,0.457627,0.030303,3.866706,2665.625799,2759.829736,0,60,0,0,0,0,0,0,3
3,8,1789.722222,1805.351852,33.101568,1800,1823,1723,3.754717,11.423501,77,3.055808,16,0.018868,0.015152,2.738094,173025777,176006499,793.808704,796.837593,2.45668,793.15,797.95,790.46,0.45283,1.013483,4.8,2.093775,3.74,0.056604,0.015152,2.738094,34027461.8057,34287491.2837,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,4.277343,3.556878,5.315965,4.942687,12.83917,-9.33348,5.394309,4.618497,18.391929,2.799365,7.522533,0.368421,0.030303,3.44453,2671.939395,2665.625799,0,58,0,0,0,0,0,0,3
3,8,1757.807692,1789.722222,32.80306,1742,1816,1726,5.039216,12.380567,56,1.765398,63,0.058824,0.015152,2.513627,160729048,173025777,796.093462,793.808704,15.619222,794.02,905.12,787.97,5.238627,22.594638,117.15,47.468129,4.18,0.156863,0.015152,2.483984,32968211.5392,34027461.8057,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,4.926012,4.277343,3.928726,4.962664,14.29808,-5.908154,4.61167,3.665859,15.164121,3.037599,5.238507,0.525424,0.060606,3.905615,2366.594091,2671.939395,0,60,0,0,0,0,0,0,3
3,8,1739.636364,1757.807692,22.788369,1732,1810,1724,3.703704,11.148449,74,7.617944,16.5,0.092593,0.015152,2.810678,166476450,160729048,791.239455,796.093462,2.701744,790.38,796.7,787.76,0.42,1.013553,4.15,2.144445,4.025,0.055556,0.015152,2.773883,34433687.2623,32968211.5392,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.511398,4.926012,4.969745,3.269219,19.57767,-3.308697,5.941825,4.146789,17.253657,3.552741,6.853714,0.59322,0.393939,3.491708,2678.36636,2366.594091,0,60,0,0,0,0,0,0,3
3,8,1756.727273,1739.636364,33.556726,1738,1809,1720,8.018519,20.8928,82,1.588252,68.25,0.074074,0.015152,2.671165,169795796,166476450,790.580727,791.239455,2.230105,790.16,793.44,787.32,0.313519,0.885449,5.53,1.326335,4.3775,0.037037,0.015152,2.810678,34376252.3102,34433687.2623,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.532812,4.511398,5.521573,5.711659,16.30869,-7.129754,5.648666,4.804275,21.626368,2.45546,8.075806,0.431034,0.272727,3.608438,2980.527023,2678.36636,0,59,0,0,0,0,0,0,3
3,8,1717.37037,1756.727273,11.7927,1716,1742,1700,2.566038,5.517488,25,2.161504,22,0.075472,0.015152,2.716445,159272864,169795796,779.082222,790.580727,10.154464,773.11,791.03,767.82,0.626038,2.784313,19.92,1.104724,19.56,0.018868,0.015152,2.738094,32781796.8816,34376252.3102,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.741199,4.532812,6.022021,3.387823,16.9793,-9.92678,6.612188,5.383037,20.799844,2.71249,7.741546,0.40678,0.348485,3.777495,2979.413879,2980.527023,0,60,0,0,0,0,0,0,3
3,8,1717.740741,1717.37037,25.02541,1709,1780,1696,4.54717,13.401444,71,4.980455,8,0.09434,0.015152,2.708896,159367388,159272864,772.084259,779.082222,3.967683,770.94,782.97,766.74,1.096981,2.626333,12.07,2.514811,5.77,0.075472,0.015152,2.738094,32190995.9365,32781796.8816,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.942441,3.741199,5.432168,3.230687,14.73396,-12.40889,5.504286,4.270877,17.924994,2.801731,8.096429,0.423729,0.212121,3.926084,2260.476223,2979.413879,0,60,0,0,0,0,0,0,3
3,8,1743.163636,1717.740741,35.309092,1728,1804,1704,6.351852,17.306512,95,1.617287,67,0.037037,0.015152,2.781432,167191394,159367388,771.020182,772.084259,4.306785,771.28,794.72,766.7,2.084074,4.802999,24.21,17.723479,4.37,0.222222,0.015152,2.810678,32696968.2559,32190995.9365,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.644926,2.942441,5.126153,5.004284,16.1159,-11.07116,5.627886,4.988913,22.37961,3.478128,6.048168,0.508475,0.318182,3.913885,2844.889211,2260.476223,0,60,0,0,0,0,0,0,3
3,8,1967.736842,1743.163636,508.22986,1725,3050,1704,25.803571,129.258363,857,3.707005,17,0.017857,0.045455,2.901195,235167997,167191394,773.565088,771.020182,44.456572,770.25,994.41,736.5,9.263571,45.219971,257.91,22.212377,5.8025,0.107143,0.015152,2.983441,34219645.5223,32696968.2559,0,10,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,4.889577,4.644926,6.040077,5.083275,21.08294,-14.10654,6.895295,4.69952,18.401813,4.100169,7.487009,0.508475,0.121212,3.839995,3586.94694,2844.889211,0,60,0,0,0,0,0,0,3
3,8,2011.018519,1967.736842,526.679864,1734,3047,1711,27.660377,156.734457,1135,3.121987,162,0.018868,0.030303,2.254631,233088315,235167997,781.262593,773.565088,41.412517,774.24,897.76,730.99,8.54717,28.555014,158.11,6.274587,10.83,0.132075,0.015152,2.681835,33050941.7012,34219645.5223,0,11,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,5.390965,4.889577,4.897394,4.236149,20.68912,-5.31976,5.285917,3.568913,14.304956,3.387338,6.778149,0.525424,0.030303,3.5275,3158.833753,3586.94694,0,60,0,0,0,0,0,0,3
3,8,1699.072727,2011.018519,35.704992,1712,1741,1631,3.5,7.657158,43,2.301129,37,0.018519,0.015152,2.662216,158845489,233088315,765.004545,781.262593,21.680651,779.24,787.98,737.51,1.331111,4.987043,34.46,1.26374,44.32,0.018519,0.015152,2.696697,32213140.2349,33050941.7012,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.83749,5.390965,5.060963,5.18232,13.91219,-10.99496,5.158621,3.93832,16.592045,3.409865,6.325116,0.491525,0.121212,3.765298,2915.266171,3158.833753,0,60,0,0,0,0,0,0,3
3,8,1650.454545,1699.072727,27.170121,1642,1716,1629,7.12963,18.116027,75,3.916951,17,0.111111,0.015152,2.810678,149859875,158845489,739.718364,765.004545,16.722061,737.45,861.08,735.44,5.050185,23.564142,125.03,52.329977,2.1125,0.074074,0.015152,2.593125,30110179.0387,32213140.2349,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.044855,4.83749,5.392894,4.492818,16.98623,-10.08829,6.303907,5.051568,27.07452,3.112974,6.315829,0.551724,0.19697,3.679208,2652.122269,2915.266171,0,59,0,0,0,0,0,0,3
3,8,1695.089286,1650.454545,31.43899,1706.5,1723,1629,4.236364,13.556417,92,3.030435,17.5,0.018182,0.015152,2.920442,160960713,149859875,737.8725,739.718364,6.090521,736.43,779.69,734.44,1.985091,8.445436,45.25,41.179354,3.145,0.090909,0.015152,2.886682,30491566.4652,30110179.0387,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3.598786,4.044855,4.815011,3.015401,15.5307,-10.36667,5.384779,3.684425,14.545309,3.55658,6.109925,0.474576,0.272727,3.402501,2144.951041,2652.122269,0,60,0,0,0,0,0,0,3
3,8,1642.909091,1695.089286,20.773267,1636,1706,1629,4.240741,14.569204,75,7.873036,6,0.092593,0.015152,2.773883,148476568,160960713,742.592545,737.8725,3.668796,743.88,747.18,733.3,0.554074,1.519036,9.05,3.990661,1.98,0.055556,0.015152,2.773883,30330129.7147,30491566.4652,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,5.096303,3.598786,4.192391,5.144097,15.8069,-2.443926,4.434383,4.101928,15.807403,2.791699,4.986503,0.457627,0.19697,3.718116,2595.330617,2144.951041,0,60,0,0,0,0,0,0,3
3,8,1627.272727,1642.909091,8.16146,1626,1647,1612,2.555556,5.675723,23,2.80751,13,0.12963,0.015152,2.735607,145644506,148476568,727.744182,742.592545,5.905538,726.79,743.4,694.32,2.131852,7.442029,37.6,21.266565,3.42,0.111111,0.015152,2.798565,29130520.9497,30330129.7147,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2.989351,5.096303,5.70933,2.779066,17.26632,-10.95805,6.353884,5.299095,25.030741,3.178422,7.056164,0.474576,0.045455,3.804205,2459.363686,2595.330617,0,60,0,0,0,0,0,0,3
3,8,1627.438596,1627.272727,5.10608,1628,1637,1619,1.375,3.130858,13,2.159325,8,0.125,0.015152,3.061982,150969174,145644506,729.394561,727.744182,3.907209,729.04,755.41,726.27,1.3175,4.749653,26.37,35.812094,2.925,0.125,0.015152,3.090001,30325791.2053,29130520.9497,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,4.780346,2.989351,4.768165,4.809652,13.28636,-8.278373,4.977624,3.873118,13.875901,3.236759,6.071013,0.526316,0.045455,3.35844,2621.317006,2459.363686,0,58,0,0,0,0,0,0,3
3,8,1633.563636,1627.438596,9.562201,1634,1652,1616,2.5,5.131295,18,2.687595,7,0.092593,0.015152,2.798565,146774096,150969174,735.489273,729.394561,8.235402,740.16,748.49,723.05,1.576296,4.06128,17.79,1.253576,15.705,0.055556,0.015152,2.738094,29755608.2457,30325791.2053,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,4.942801,4.780346,5.170498,4.888896,19.59552,-6.150166,6.579544,4.405621,23.616691,3.248034,5.697413,0.59322,0.212121,3.795937,3043.185886,2621.317006,0,60,0,0,0,0,0,0,3
3,8,1662.296296,1633.563636,12.75107,1661,1679,1637,5.264151,10.118815,42,2.020543,23,0.169811,0.015152,2.738094,149222982,146774096,739.946481,735.489273,2.315634,740.23,744.49,735.81,0.714717,1.506091,5.8,2.784339,3.18,0.132075,0.015152,2.738094,29566407.1491,29755608.2457,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.041324,4.942801,5.687158,3.410457,16.32404,-8.950004,7.610425,5.128619,22.19881,2.488835,9.02926,0.59322,0.469697,3.608438,2463.260974,3043.185886,0,60,0,0,0,0,0,0,3
3,8,1652.070175,1662.296296,8.913993,1652,1670,1637,3.178571,6.753066,26,2.589967,12,0.178571,0.015152,3.061982,155576594,149222982,741.079649,739.946481,5.903575,740.32,782.01,736.81,1.95375,8.276577,45.2,42.041892,2.5175,0.071429,0.015152,3.12579,31306297.3644,29566407.1491,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,2.906683,3.041324,5.542487,3.174008,15.53582,-6.939296,6.820669,5.049421,21.450078,2.238294,8.418189,0.525424,0.469697,3.608438,2319.35864,2463.260974,0,60,0,0,0,0,0,0,3
3,8,1634.518519,1652.070175,7.992309,1632,1651,1619,3.037736,6.409015,22,2.570148,13,0.150943,0.015152,2.738094,144272528,155576594,740.290741,741.079649,2.380609,739.805,744.99,736.93,0.618491,1.483494,6.08,1.727038,4.84,0.113208,0.015152,2.738094,29593940.9314,31306297.3644,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,2.998972,2.906683,5.823254,2.208278,22.79379,-11.15842,6.453361,5.082045,23.266968,4.44661,6.210328,0.568966,0.015152,3.640299,2497.432807,2319.35864,0,59,0,0,0,0,0,0,3
3,8,1645.392857,1634.518519,6.730335,1642,1660,1638,2.472727,5.123853,18,2.397599,11,0.2,0.015152,2.90331,151612280,144272528,744.040893,740.290741,2.604718,744.53,747.16,739.24,0.465273,1.085956,5.72,2.374827,2.15,0.109091,0.015152,2.90331,31001796.7643,29593940.9314,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,5.181583,2.998972,6.24207,4.594276,21.53408,-7.216289,6.870326,4.815524,17.393848,2.603445,9.228697,0.491525,0.015152,3.616709,3909.770776,2497.432807,0,60,0,0,0,0,0,0,3
3,8,1642.5,1645.392857,6.930827,1643,1654,1632,2.927273,5.70852,21,2.08082,9.5,0.218182,0.015152,2.90331,151079792,151612280,742.889821,744.040893,5.139992,743.66,746.95,710.39,1.475636,5.540554,32.15,29.986088,2.1,0.109091,0.015152,2.90331,30907029.1331,31001796.7643,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2.319179,5.181583,5.640721,2.445311,21.18163,-9.34676,5.996387,4.158417,14.870922,3.863171,7.572665,0.508475,0.030303,3.679208,2199.961442,3909.770776,0,60,0,0,0,0,0,0,2
3,8,1794.767857,1642.5,204.711237,1754,2186,1637,18.927273,73.292123,415,2.799974,127,0.036364,0.015152,2.537675,182691601,151079792,774.869286,742.889821,55.683399,746.185,880.42,740.59,5.290182,23.839651,139.83,2.661435,3.95,0.036364,0.015152,2.738094,33794190.2076,30907029.1331,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4.862975,2.319179,6.336315,4.753029,17.79048,-10.64939,7.536645,5.8,22.60144,2.68574,8.263649,0.542373,0.181818,3.691405,3787.695606,2199.961442,0,60,0,0,0,0,0,0,2
3,8,1838.142857,1794.767857,163.374576,1768,2208,1754,17.436364,78.725676,446,4.369558,17,0.036364,0.015152,2.573006,190679092,182691601,768.520536,774.869286,58.603348,741.47,901.25,736.8,6.385091,27.013662,161.87,4.26176,6.01,0.036364,0.015152,2.724082,33263822.9577,33794190.2076,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,5.343911,4.862975,5.878681,4.615201,17.12078,-6.784583,6.377896,4.860795,19.170946,2.451133,8.679264,0.457627,0.045455,3.640299,3752.417595,3787.695606,0,60,0,0,0,0,0,0,2
3,8,1764.090909,1838.142857,7.881701,1764,1778,1749,2.592593,5.651911,20,2.660546,9,0.148148,0.015152,2.810678,171164275,190679092,741.834364,768.520536,2.661884,741.75,756.44,733.19,1.063889,2.697395,14.08,19.312223,2.475,0.185185,0.015152,2.773883,30267884.8929,33263822.9577,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,7.796598,5.343911,14.958581,5.146371,89.18209,-9.585704,7.679243,10.375052,58.3335,19.122755,7.969399,0.372881,0.030303,3.804206,16849.006643,3752.417595,0,60,0,0,0,0,0,0,2
